timestamp,frame,track_id,class,priority,x1,y1,x2,y2,conf,target_cx,target_cy,err_x,err_y,rc_yaw,rc_throttle,conf_threshold,thermal_throttle,sahi_mode,ram_pct,gpu_temp,cpu_temp,power_mw,latency_ms,fps,target_lost
1783525950.4345682,358,17,person,0,650,100,734,283,0.817,692,191,52,-169,1535,1571,0.35,0,0,37.6,46.875,46.937,6407,19.44,51.4,0
1783525950.483353,359,17,person,0,648,98,732,282,0.817,690,190,50,-170,1529,1571,0.35,0,0,37.6,46.875,46.937,6407,19.08,52.4,0
1783525950.5388336,360,17,person,0,646,98,730,281,0.8,688,189,48,-171,1528,1571,0.35,0,0,37.6,46.875,46.937,6407,25.36,39.4,0
1783525950.5873773,361,17,person,0,646,97,730,282,0.781,688,189,48,-171,1531,1570,0.35,0,0,37.6,46.875,46.937,6407,19.16,52.2,0
1783525950.6306868,362,17,person,0,645,97,728,283,0.782,686,190,46,-170,1526,1568,0.35,0,0,37.6,46.875,46.937,6407,19.17,52.2,0
1783525950.6806004,363,17,person,0,642,97,725,284,0.787,683,190,43,-170,1523,1570,0.35,0,0,37.6,46.875,46.937,6407,19.06,52.5,0
1783525950.7315717,364,17,person,0,639,96,723,285,0.803,681,190,41,-170,1524,1570,0.35,0,0,37.6,46.875,46.937,6407,20.64,48.5,0
1783525950.782207,365,17,person,0,636,92,722,287,0.829,679,189,39,-171,1438,1571,0.35,0,0,37.6,47.0,47.062,6407,19.76,50.6,0
1783525950.8331342,366,17,person,0,634,93,720,288,0.83,677,190,37,-170,1503,1569,0.35,0,0,37.6,47.0,47.062,6407,19.37,51.6,0
1783525950.894198,367,17,person,0,631,90,719,290,0.827,675,190,35,-170,1503,1570,0.35,0,0,37.6,47.0,47.062,6407,19.33,51.7,0
1783525950.9525113,368,17,person,0,629,87,719,290,0.783,674,188,34,-172,1503,1572,0.35,0,0,37.6,47.0,47.062,6407,19.26,51.9,0
1783525951.007894,369,17,person,0,627,86,717,291,0.764,672,188,32,-172,1503,1570,0.35,0,0,37.6,47.0,47.062,6407,19.11,52.3,0
1783525951.0645704,370,17,person,0,624,83,716,292,0.808,670,187,30,-173,1503,1572,0.35,0,0,37.6,47.0,47.062,6407,19.46,51.4,0
1783525951.1166298,371,17,person,0,619,81,712,289,0.798,665,185,25,-175,1503,1573,0.35,0,0,37.6,47.0,47.062,6407,19.76,50.6,0
1783525951.1683934,372,17,person,0,616,78,708,287,0.782,662,182,22,-178,1503,1576,0.35,0,0,37.6,47.0,47.062,6407,19.36,51.6,0
1783525951.2186592,373,17,person,0,613,77,705,287,0.761,659,182,19,-178,1503,1573,0.35,0,0,37.6,47.0,47.062,6407,19.22,52.0,0
1783525951.2631288,374,17,person,0,612,76,704,287,0.773,658,181,18,-179,1503,1574,0.35,0,0,37.6,47.0,47.031,6367,19.5,51.3,0
1783525951.3186214,375,17,person,0,610,74,704,293,0.752,657,183,17,-177,1503,1570,0.35,0,0,37.6,47.0,47.031,6367,24.2,41.3,0
1783525951.3692424,376,17,person,0,608,71,705,296,0.748,656,183,16,-177,1503,1572,0.35,0,0,37.6,47.0,47.031,6367,19.5,51.3,0
1783525951.419336,377,17,person,0,608,68,705,295,0.824,656,181,16,-179,1503,1575,0.35,0,0,37.6,47.0,47.031,6367,19.49,51.3,0
1783525951.4683821,378,17,person,0,607,66,705,294,0.813,656,180,16,-180,1503,1575,0.35,0,0,37.6,47.0,47.031,6367,19.32,51.8,0
1783525951.517085,379,17,person,0,605,63,704,295,0.808,654,179,14,-181,1503,1575,0.35,0,0,37.6,47.0,47.031,6367,19.3,51.8,0
1783525951.5654073,380,17,person,0,603,60,702,294,0.785,652,177,12,-183,1503,1577,0.35,0,0,37.6,47.0,47.031,6367,19.28,51.9,0
1783525951.6141567,381,17,person,0,599,57,700,294,0.769,649,175,9,-185,1503,1578,0.35,0,0,37.6,47.0,47.031,6367,19.22,52.0,0
1783525951.664538,382,17,person,0,598,56,698,292,0.769,648,174,8,-186,1503,1577,0.35,0,0,37.6,47.0,47.031,6367,19.56,51.1,0
1783525951.7137382,383,17,person,0,593,56,693,292,0.715,643,174,3,-186,1503,1576,0.35,0,0,37.6,47.0,47.031,6367,19.55,51.2,0
1783525951.7643425,384,17,person,0,591,56,693,296,0.729,642,176,2,-184,1503,1573,0.35,0,0,37.6,47.0,47.218,6367,19.64,50.9,0
1783525951.814237,385,17,person,0,579,55,695,333,0.683,637,194,-3,-166,1503,1550,0.35,0,0,37.6,47.0,47.218,6367,19.54,51.2,0
1783525951.8584504,386,17,person,0,576,55,695,343,0.68,635,199,-5,-161,1503,1560,0.35,0,0,37.6,47.0,47.218,6367,19.39,51.6,0
1783525951.909272,387,17,person,0,572,53,693,353,0.727,632,203,-8,-157,1503,1560,0.35,0,0,37.6,47.0,47.218,6367,19.33,51.7,0
1783525951.9596045,388,17,person,0,567,50,690,359,0.809,628,204,-12,-156,1503,1563,0.35,0,0,37.6,47.0,47.218,6367,19.43,51.5,0
1783525952.0087538,389,17,person,0,566,50,687,361,0.83,626,205,-14,-155,1503,1562,0.35,0,0,37.6,47.0,47.218,6367,19.13,52.3,0
1783525952.0643797,390,17,person,0,565,48,685,361,0.817,625,204,-15,-156,1503,1565,0.35,0,0,37.6,47.0,47.218,6367,25.09,39.9,0
1783525952.114284,391,17,person,0,563,42,684,361,0.82,623,201,-17,-159,1503,1568,0.35,0,0,37.6,47.0,47.218,6367,19.14,52.2,0
1783525952.1643605,392,17,person,0,561,36,683,361,0.736,622,198,-18,-162,1503,1569,0.35,0,0,37.6,47.0,47.218,6367,19.36,51.6,0
1783525952.214037,393,17,person,0,558,33,680,364,0.818,619,198,-21,-162,1503,1566,0.35,0,0,37.6,47.0,47.218,6367,19.26,51.9,0
1783525952.264561,394,17,person,0,556,30,679,365,0.849,617,197,-23,-163,1503,1568,0.35,0,0,37.6,47.031,47.031,6367,19.5,51.3,0
1783525952.3142974,395,17,person,0,554,27,676,368,0.855,615,197,-25,-163,1503,1567,0.35,0,0,37.6,47.031,47.031,6367,19.49,51.3,0
1783525952.3630445,396,17,person,0,553,26,676,370,0.859,614,198,-26,-162,1503,1565,0.35,0,0,37.6,47.031,47.031,6367,19.59,51.0,0
1783525952.412694,397,17,person,0,553,24,677,373,0.852,615,198,-25,-162,1503,1566,0.35,0,0,37.6,47.031,47.031,6367,19.59,51.1,0
1783525952.4568768,398,17,person,0,554,23,677,374,0.833,615,198,-25,-162,1503,1566,0.35,0,0,37.6,47.031,47.031,6367,19.4,51.5,0
1783525952.5069354,399,17,person,0,551,22,675,374,0.857,613,198,-27,-162,1503,1566,0.35,0,0,37.6,47.031,47.031,6367,19.41,51.5,0
1783525952.5565977,400,17,person,0,548,17,674,374,0.841,611,195,-29,-165,1503,1571,0.35,0,0,37.6,47.031,47.031,6367,19.2,52.1,0
1783525952.6053908,401,17,person,0,547,13,675,374,0.835,611,193,-29,-167,1503,1570,0.35,0,0,37.6,47.031,47.031,6367,19.17,52.2,0
1783525952.655086,402,17,person,0,544,9,673,373,0.884,608,191,-32,-169,1503,1571,0.35,0,0,37.6,47.031,47.031,6367,19.59,51.0,0
1783525952.705389,403,19,person,0,655,105,734,287,0.658,694,196,54,-164,1621,1562,0.35,0,0,37.6,47.031,47.031,6367,19.38,51.6,0
1783525952.7562394,404,19,person,0,654,104,731,286,0.58,692,195,52,-165,1531,1568,0.35,0,0,37.6,47.031,47.031,6367,19.71,50.7,0
1783525952.8070593,405,19,person,0,652,105,728,286,0.58,690,195,50,-165,1529,1568,0.35,0,0,37.6,46.906,46.843,6328,19.47,51.4,0
1783525952.8567822,406,19,person,0,648,102,723,288,0.574,685,195,45,-165,1521,1568,0.35,0,0,37.6,46.906,46.843,6328,19.67,50.8,0
1783525952.907029,407,19,person,0,645,100,720,289,0.567,682,194,42,-166,1523,1569,0.35,0,0,37.6,46.906,46.843,6328,19.43,51.5,0
1783525952.9569795,408,19,person,0,633,95,712,293,0.629,672,194,32,-166,1435,1568,0.35,0,0,37.6,46.906,46.843,6328,19.56,51.1,0
1783525953.007617,409,19,person,0,628,93,709,294,0.646,668,193,28,-167,1503,1569,0.35,0,0,37.6,46.906,46.843,6328,19.39,51.6,0
1783525953.0523574,410,19,person,0,628,94,707,291,0.746,667,192,27,-168,1503,1570,0.35,0,0,37.6,46.906,46.843,6328,19.31,51.8,0
1783525953.103686,411,19,person,0,626,94,706,290,0.744,666,192,26,-168,1503,1569,0.35,0,0,37.6,46.906,46.843,6328,19.4,51.5,0
1783525953.1541588,412,19,person,0,628,93,708,291,0.722,668,192,28,-168,1503,1569,0.35,0,0,37.6,46.906,46.843,6328,19.58,51.1,0
1783525953.2046824,413,17,person,0,517,0,664,392,0.893,590,196,-50,-164,1393,1563,0.35,0,0,37.6,46.906,46.843,6328,19.74,50.7,0
1783525953.2549236,414,17,person,0,518,0,665,391,0.901,591,195,-49,-165,1475,1568,0.35,0,0,37.6,46.906,46.843,6328,19.72,50.7,0
1783525953.3045192,415,17,person,0,520,0,668,391,0.873,594,195,-46,-165,1480,1568,0.35,0,0,37.6,47.281,47.218,6367,19.59,51.0,0
1783525953.3541002,416,17,person,0,525,1,674,395,0.869,599,198,-41,-162,1486,1563,0.35,0,0,37.6,47.281,47.218,6367,19.51,51.3,0
1783525953.4041188,417,17,person,0,528,1,679,400,0.885,603,200,-37,-160,1568,1564,0.35,0,0,37.6,47.281,47.218,6367,19.53,51.2,0
1783525953.453831,418,17,person,0,535,1,687,402,0.848,611,201,-29,-159,1502,1564,0.35,0,0,37.6,47.281,47.218,6367,19.53,51.2,0
1783525953.5038784,419,17,person,0,536,0,689,402,0.824,612,201,-28,-159,1502,1565,0.35,0,0,37.6,47.281,47.218,6367,19.46,51.4,0
1783525953.5592258,420,17,person,0,539,1,694,406,0.8,616,203,-24,-157,1502,1562,0.35,0,0,37.6,47.281,47.218,6367,25.81,38.7,0
1783525953.6092024,421,17,person,0,541,1,696,404,0.873,618,202,-22,-158,1502,1566,0.35,0,0,37.6,47.281,47.218,6367,19.35,51.7,0
1783525953.6530573,422,17,person,0,544,0,703,404,0.896,623,202,-17,-158,1502,1565,0.35,0,0,37.6,47.281,47.218,6367,19.62,51.0,0
1783525953.7042258,423,17,person,0,549,0,710,405,0.912,629,202,-11,-158,1502,1565,0.35,0,0,37.6,47.281,47.218,6367,19.6,51.0,0
1783525953.754552,424,17,person,0,561,1,725,407,0.869,643,204,3,-156,1502,1562,0.35,0,0,37.6,47.281,47.218,6367,19.45,51.4,0
1783525953.8052616,425,17,person,0,571,0,739,409,0.846,655,204,15,-156,1502,1564,0.35,0,0,37.6,47.593,47.468,6446,19.59,51.0,0
1783525953.8563366,426,17,person,0,592,1,763,415,0.802,677,208,37,-152,1502,1558,0.35,0,0,37.6,47.593,47.468,6446,19.71,50.7,0
